itag	length	all	up	down
Solyc02g077900.2.1	2262	0	0	0
Solyc02g077910.2.1	903	0	0	0
Solyc02g077920.2.1	411	0	0	0
Solyc02g077930.1.1	153	0	0	0
Solyc02g077940.1.1	165	0	0	0
Solyc02g077950.1.1	1140	0	0	0
Solyc02g077960.1.1	900	0	0	0
Solyc02g077990.2.1	918	0	0	0
Solyc02g078000.2.1	2061	0	0	0
Solyc02g078010.2.1	336	0	0	0
Solyc02g078020.2.1	2964	0	0	0
Solyc02g078030.1.1	792	0	0	0
Solyc02g078040.2.1	774	0	0	0
Solyc02g078120.1.1	1734	0	0	0
Solyc02g078130.2.1	591	0	0	0
Solyc02g078140.2.1	1515	0	0	0
Solyc02g078150.2.1	927	0	0	0
Solyc02g078170.1.1	2058	0	0	0
Solyc02g078180.2.1	1656	0	0	0
Solyc02g078200.2.1	795	0	0	0
Solyc02g078210.2.1	2778	0	0	0
Solyc02g078220.1.1	2817	0	0	0
Solyc02g078230.1.1	5358	0	0	0
Solyc02g078240.2.1	876	0	0	0
Solyc02g078260.2.1	3576	0	0	0
Solyc02g078270.2.1	1137	0	0	0
Solyc02g078280.2.1	687	0	0	0
Solyc02g078300.2.1	387	0	0	0
Solyc02g078320.1.1	696	0	0	0
Solyc02g078330.2.1	1365	0	0	0
Solyc02g078350.2.1	1476	0	0	0
Solyc02g078360.2.1	891	0	0	0
Solyc02g078370.1.1	945	0	0	0
Solyc02g078380.2.1	762	0	0	0
Solyc02g078390.2.1	2724	0	0	0
Solyc02g078400.2.1	1512	1	1	0
Solyc02g078410.1.1	489	0	0	0
Solyc02g078420.1.1	309	0	0	0
Solyc02g078440.2.1	1362	0	0	0
Solyc02g078460.2.1	762	0	0	0
Solyc02g078470.2.1	318	0	0	0
Solyc02g078480.2.1	1218	1	0	1
Solyc02g078490.2.1	465	0	0	0
Solyc02g078500.2.1	768	0	0	0
Solyc02g078520.2.1	3741	0	0	0
Solyc02g078540.2.1	990	0	0	0
Solyc02g078550.2.1	2865	0	0	0
Solyc02g078560.2.1	2859	0	0	0
Solyc02g078570.2.1	948	0	0	0
Solyc02g078580.1.1	1938	0	0	0
Solyc02g078590.1.1	1290	1	1	0
Solyc02g078600.2.1	1542	0	0	0
Solyc02g078610.2.1	1761	0	0	0
Solyc02g078630.2.1	549	0	0	0
Solyc02g078640.2.1	6072	0	0	0
Solyc02g078670.2.1	2691	0	0	0
Solyc02g078700.2.1	573	0	0	0
Solyc02g078720.2.1	435	0	0	0
Solyc02g078750.2.1	1428	0	0	0
Solyc02g078760.1.1	762	0	0	0
Solyc02g078780.2.1	2217	1	0	1
Solyc02g078790.2.1	2736	0	0	0
Solyc02g078800.2.1	3090	0	0	0
Solyc02g078810.2.1	1455	0	0	0
Solyc02g078820.2.1	1218	0	0	0
Solyc02g078830.2.1	1014	0	0	0
Solyc02g078840.2.1	930	0	0	0
Solyc02g078850.1.1	438	0	0	0
Solyc02g078860.2.1	1347	0	0	0
Solyc02g078880.2.1	1785	0	0	0
Solyc02g078890.1.1	195	0	0	0
Solyc02g078900.2.1	1644	0	0	0
Solyc02g078910.2.1	909	0	0	0
Solyc02g078920.2.1	891	0	0	0
Solyc02g078940.2.1	978	0	0	0
Solyc02g078950.2.1	2535	0	0	0
Solyc02g078960.2.1	885	0	0	0
Solyc02g078970.2.1	1713	0	0	0
Solyc02g078980.2.1	927	1	1	0
Solyc02g078990.2.1	957	0	0	0
Solyc02g079000.2.1	2994	1	0	1
Solyc02g079010.2.1	927	0	0	0
Solyc02g079020.2.1	3132	0	0	0
Solyc02g079030.2.1	1434	1	0	1
Solyc02g079040.2.1	1866	0	0	0
Solyc02g079050.2.1	2310	0	0	0
Solyc02g079060.2.1	669	0	0	0
Solyc02g079090.2.1	1107	0	0	0
Solyc02g079100.2.1	1158	0	0	0
Solyc02g079110.2.1	1329	0	0	0
Solyc02g079130.2.1	639	0	0	0
Solyc02g079140.1.1	2811	0	0	0
Solyc02g079160.2.1	801	0	0	0
Solyc02g079180.1.1	1245	0	0	0
Solyc02g079190.2.1	1764	0	0	0
Solyc02g079200.1.1	1731	0	0	0
Solyc02g079210.2.1	1383	1	1	0
Solyc02g079220.2.1	1572	0	0	0
Solyc02g079230.2.1	804	0	0	0
Solyc02g079250.2.1	1086	0	0	0
Solyc02g079260.1.1	3171	0	0	0
Solyc02g079270.2.1	1254	0	0	0
Solyc02g079300.2.1	3018	0	0	0
Solyc02g079320.2.1	555	0	0	0
Solyc02g079340.2.1	378	0	0	0
Solyc02g079350.2.1	1266	0	0	0
Solyc02g079360.1.1	1158	1	0	1
Solyc02g079370.2.1	894	0	0	0
Solyc02g079380.1.1	2436	0	0	0
Solyc02g079390.2.1	732	0	0	0
Solyc02g079400.2.1	915	0	0	0
Solyc02g079410.2.1	705	0	0	0
Solyc02g079500.2.1	1095	0	0	0
Solyc02g079510.2.1	1092	0	0	0
Solyc02g079570.2.1	2529	1	1	0
Solyc02g079590.2.1	2574	0	0	0
Solyc02g079610.2.1	1110	0	0	0
Solyc02g079640.2.1	1815	0	0	0
Solyc02g079650.2.1	633	0	0	0
Solyc02g079730.2.1	1098	0	0	0
Solyc02g079740.1.1	1116	0	0	0
Solyc02g079750.2.1	606	0	0	0
Solyc02g079760.2.1	1323	0	0	0
Solyc02g079770.2.1	681	0	0	0
Solyc02g079780.1.1	978	0	0	0
Solyc02g079790.2.1	471	0	0	0
Solyc02g079820.2.1	942	0	0	0
Solyc02g079830.1.1	1203	0	0	0
Solyc02g079850.2.1	2940	0	0	0
Solyc02g079880.2.1	1911	0	0	0
Solyc02g079920.2.1	1266	0	0	0
Solyc02g079940.2.1	519	0	0	0
Solyc02g079950.2.1	693	1	0	1
Solyc02g079960.2.1	378	0	0	0
Solyc02g079970.2.1	693	0	0	0
Solyc02g079990.2.1	2001	0	0	0
Solyc02g080070.2.1	2031	0	0	0
Solyc02g080080.2.1	2016	0	0	0
Solyc02g080120.1.1	1143	0	0	0
Solyc02g080130.2.1	903	0	0	0
Solyc02g080140.2.1	291	0	0	0
Solyc02g080150.1.1	405	0	0	0
Solyc02g080160.2.1	897	0	0	0
Solyc02g080170.1.1	1755	0	0	0
Solyc02g080200.2.1	1482	0	0	0
Solyc02g080210.2.1	1641	0	0	0
Solyc02g080220.2.1	1647	0	0	0
Solyc02g080230.2.1	672	0	0	0
Solyc02g080260.2.1	2256	0	0	0
Solyc02g080270.2.1	825	0	0	0
Solyc02g080280.1.1	567	0	0	0
Solyc02g080290.2.1	1563	0	0	0
Solyc02g080300.2.1	1551	0	0	0
Solyc02g080310.2.1	1563	0	0	0
Solyc02g080320.2.1	1452	0	0	0
Solyc02g080330.2.1	1527	0	0	0
Solyc02g080340.2.1	4047	0	0	0
Solyc02g080350.1.1	1371	0	0	0
Solyc02g080370.2.1	867	0	0	0
Solyc02g080380.2.1	738	0	0	0
Solyc02g080390.2.1	4128	0	0	0
Solyc02g080400.1.1	501	0	0	0
Solyc02g080410.2.1	414	0	0	0
Solyc02g080420.2.1	1242	0	0	0
Solyc02g080430.2.1	417	0	0	0
Solyc02g080440.2.1	1641	0	0	0
Solyc02g080460.1.1	255	0	0	0
Solyc02g080470.2.1	2262	0	0	0
Solyc02g080480.2.1	1500	0	0	0
Solyc02g080490.2.1	1515	0	0	0
Solyc02g080500.2.1	1374	0	0	0
Solyc02g080510.1.1	621	0	0	0
Solyc02g080520.2.1	1902	0	0	0
Solyc02g080530.2.1	981	1	0	1
Solyc02g080540.1.1	1134	0	0	0
Solyc02g080550.1.1	309	0	0	0
Solyc02g080570.2.1	3693	0	0	0
Solyc02g080580.1.1	468	0	0	0
Solyc02g080590.2.1	372	0	0	0
Solyc02g080610.2.1	1758	0	0	0
Solyc02g080620.2.1	1203	0	0	0
Solyc02g080630.2.1	1026	0	0	0
Solyc02g080640.2.1	1386	1	0	1
Solyc02g080650.2.1	1485	1	0	1
Solyc02g080660.2.1	1242	0	0	0
Solyc02g080670.2.1	1647	0	0	0
Solyc02g080700.1.1	300	0	0	0
Solyc02g080780.2.1	831	0	0	0
Solyc02g080800.2.1	1146	0	0	0
Solyc02g080810.2.1	1221	0	0	0
Solyc02g080820.2.1	558	0	0	0
Solyc02g080880.2.1	1605	0	0	0
Solyc02g080900.2.1	960	0	0	0
Solyc02g080940.2.1	732	0	0	0
Solyc02g080950.1.1	2262	0	0	0
Solyc02g080960.1.1	228	0	0	0
Solyc02g080970.2.1	1176	0	0	0
Solyc02g080980.2.1	1278	0	0	0
Solyc02g080990.1.1	1623	0	0	0
Solyc02g081010.1.1	2418	0	0	0
Solyc02g081030.2.1	2061	0	0	0
Solyc02g081070.2.1	2175	0	0	0
Solyc02g081080.2.1	1836	1	0	1
Solyc02g081130.1.1	636	0	0	0
Solyc02g081140.2.1	915	0	0	0
Solyc02g081150.1.1	1050	0	0	0
Solyc02g081160.2.1	1710	0	0	0
Solyc02g081170.2.1	981	0	0	0
Solyc02g081190.2.1	963	0	0	0
Solyc02g081200.1.1	2337	0	0	0
Solyc02g081210.2.1	795	0	0	0
Solyc02g081220.1.1	246	0	0	0
Solyc02g081230.2.1	1185	0	0	0
Solyc02g081250.1.1	6264	0	0	0
Solyc02g081260.1.1	300	0	0	0
Solyc02g081270.2.1	3090	0	0	0
Solyc02g081290.2.1	1962	0	0	0
Solyc02g081310.2.1	849	0	0	0
Solyc02g081320.2.1	1467	0	0	0
Solyc02g081330.2.1	1317	1	0	1
Solyc02g081340.2.1	693	0	0	0
Solyc02g081370.2.1	1701	0	0	0
Solyc02g081380.2.1	603	0	0	0
Solyc02g081390.2.1	1488	1	0	1
Solyc02g081400.2.1	1167	0	0	0
Solyc02g081410.2.1	1605	0	0	0
Solyc02g081420.2.1	3273	0	0	0
Solyc02g081430.2.1	438	0	0	0
Solyc02g081440.2.1	2073	0	0	0
Solyc02g081460.2.1	2124	0	0	0
Solyc02g081480.2.1	1809	0	0	0
Solyc02g081500.2.1	1617	0	0	0
Solyc02g081520.2.1	1791	0	0	0
Solyc02g081530.1.1	1224	0	0	0
Solyc02g081550.2.1	2019	0	0	0
Solyc02g081570.2.1	2085	0	0	0
Solyc02g081580.2.1	813	0	0	0
Solyc02g081590.2.1	2397	0	0	0
Solyc02g081610.1.1	912	0	0	0
Solyc02g081620.2.1	1086	0	0	0
Solyc02g081640.2.1	2118	0	0	0
Solyc02g081650.2.1	1344	0	0	0
Solyc02g081660.2.1	1323	0	0	0
Solyc02g081680.2.1	2253	0	0	0
Solyc02g081690.1.1	1446	0	0	0
Solyc02g081700.1.1	747	0	0	0
Solyc02g081730.2.1	1260	0	0	0
Solyc02g081770.1.1	1338	0	0	0
Solyc02g081810.2.1	1794	0	0	0
Solyc02g081830.2.1	771	0	0	0
Solyc02g081840.2.1	1053	0	0	0
Solyc02g081850.2.1	1452	0	0	0
Solyc02g081860.1.1	2154	0	0	0
Solyc02g081880.2.1	933	0	0	0
Solyc02g081910.1.1	3528	1	1	0
Solyc02g081920.2.1	1530	0	0	0
Solyc02g081940.2.1	2421	0	0	0
Solyc02g081950.2.1	726	0	0	0
Solyc02g081960.2.1	2310	0	0	0
Solyc02g081980.2.1	1305	0	0	0
Solyc02g082000.2.1	456	0	0	0
Solyc02g082010.1.1	1206	0	0	0
Solyc02g082020.2.1	345	0	0	0
Solyc02g082030.2.1	1167	0	0	0
Solyc02g082080.1.1	450	1	0	1
Solyc02g082100.2.1	3237	0	0	0
Solyc02g082110.2.1	546	0	0	0
Solyc02g082120.2.1	1188	1	0	1
Solyc02g082130.1.1	1074	0	0	0
Solyc02g082140.2.1	1533	0	0	0
Solyc02g082160.1.1	2124	0	0	0
Solyc02g082170.1.1	1236	1	1	0
Solyc02g082180.2.1	2505	0	0	0
Solyc02g082190.2.1	1803	0	0	0
Solyc02g082200.2.1	531	0	0	0
Solyc02g082210.2.1	1644	0	0	0
Solyc02g082220.2.1	3093	0	0	0
Solyc02g082230.2.1	1380	1	0	1
Solyc02g082250.2.1	1104	0	0	0
Solyc02g082260.2.1	1806	0	0	0
Solyc02g082270.2.1	849	0	0	0
Solyc02g082280.2.1	3531	0	0	0
Solyc02g082290.2.1	2061	1	1	0
Solyc02g082300.2.1	786	0	0	0
Solyc02g082340.2.1	1854	0	0	0
Solyc02g082350.2.1	1734	0	0	0
Solyc02g082360.2.1	582	1	0	1
Solyc02g082400.2.1	2694	0	0	0
Solyc02g082410.2.1	2124	0	0	0
Solyc02g082420.2.1	732	0	0	0
Solyc02g082430.2.1	1662	0	0	0
Solyc02g082460.2.1	2808	0	0	0
Solyc02g082470.2.1	2676	0	0	0
Solyc02g082480.2.1	2877	0	0	0
Solyc02g082490.2.1	1155	0	0	0
Solyc02g082500.1.1	468	0	0	0
Solyc02g082510.1.1	1278	0	0	0
Solyc02g082520.1.1	1260	0	0	0
Solyc02g082530.1.1	294	0	0	0
Solyc02g082540.2.1	3123	1	0	1
Solyc02g082550.2.1	1341	0	0	0
Solyc02g082570.1.1	1116	0	0	0
Solyc02g082590.2.1	642	0	0	0
Solyc02g082600.2.1	336	0	0	0
Solyc02g082630.2.1	1005	0	0	0
Solyc02g082650.2.1	78	0	0	0
Solyc02g082660.2.1	3636	0	0	0
Solyc02g082670.2.1	825	0	0	0
Solyc02g082680.2.1	2673	0	0	0
Solyc02g082690.2.1	3165	0	0	0
Solyc02g082700.2.1	423	0	0	0
Solyc02g082710.2.1	534	0	0	0
Solyc02g082720.2.1	1266	0	0	0
Solyc02g082730.2.1	1659	0	0	0
Solyc02g082750.2.1	1785	0	0	0
Solyc02g082760.2.1	1479	0	0	0
Solyc02g082800.2.1	1662	0	0	0
Solyc02g082810.2.1	2478	0	0	0
Solyc02g082820.2.1	1305	0	0	0
Solyc02g082830.1.1	1299	0	0	0
Solyc02g082840.2.1	2385	0	0	0
Solyc02g082850.2.1	1071	0	0	0
Solyc02g082860.2.1	1074	0	0	0
Solyc02g082900.2.1	1116	0	0	0
Solyc02g082940.2.1	1419	0	0	0
Solyc02g082950.2.1	1233	0	0	0
Solyc02g082970.1.1	1410	0	0	0
Solyc02g083110.1.1	1431	0	0	0
Solyc02g083120.1.1	954	0	0	0
Solyc02g083130.2.1	1632	0	0	0
Solyc02g083140.2.1	2808	0	0	0
Solyc02g083150.2.1	1053	0	0	0
Solyc02g083170.2.1	1461	0	0	0
Solyc02g083180.2.1	612	0	0	0
Solyc02g083190.1.1	1290	0	0	0
Solyc02g083200.2.1	612	0	0	0
Solyc02g083210.1.1	432	0	0	0
Solyc02g083220.1.1	312	0	0	0
Solyc02g083230.2.1	795	0	0	0
Solyc02g083240.2.1	348	0	0	0
Solyc02g083250.2.1	603	0	0	0
Solyc02g083260.2.1	1317	1	1	0
Solyc02g083270.2.1	1122	0	0	0
Solyc02g083280.2.1	561	1	0	1
Solyc02g083290.2.1	1689	0	0	0
Solyc02g083310.2.1	972	0	0	0
Solyc02g083320.2.1	687	0	0	0
Solyc02g083330.1.1	309	0	0	0
Solyc02g083340.2.1	2601	0	0	0
Solyc02g083350.2.1	5541	0	0	0
Solyc02g083360.1.1	381	0	0	0
Solyc02g083380.2.1	219	1	0	1
Solyc02g083390.2.1	804	1	0	1
Solyc02g083400.2.1	720	0	0	0
Solyc02g083410.2.1	2784	0	0	0
Solyc02g083420.2.1	1173	0	0	0
Solyc02g083430.1.1	2496	0	0	0
Solyc02g083450.2.1	1566	1	0	1
Solyc02g083460.2.1	1620	0	0	0
Solyc02g083470.2.1	2307	0	0	0
Solyc02g083500.2.1	624	0	0	0
Solyc02g083520.2.1	654	0	0	0
Solyc02g083540.2.1	1257	0	0	0
Solyc02g083560.2.1	2373	0	0	0
Solyc02g083580.2.1	594	0	0	0
Solyc02g083590.2.1	1329	0	0	0
Solyc02g083600.2.1	1800	1	1	0
Solyc02g083610.2.1	1914	0	0	0
Solyc02g083640.2.1	1431	0	0	0
Solyc02g083650.2.1	261	0	0	0
Solyc02g083660.1.1	501	1	0	1
Solyc02g083680.1.1	2640	0	0	0
Solyc02g083710.2.1	1212	0	0	0
Solyc02g083720.2.1	1602	0	0	0
Solyc02g083740.1.1	2199	0	0	0
Solyc02g083750.1.1	1266	0	0	0
Solyc02g083760.2.1	981	0	0	0
Solyc02g083780.1.1	2994	0	0	0
Solyc02g083800.2.1	693	0	0	0
Solyc02g083810.2.1	1113	0	0	0
Solyc02g083820.1.1	1968	0	0	0
Solyc02g083850.2.1	1713	0	0	0
Solyc02g083860.2.1	1089	0	0	0
Solyc02g083880.2.1	312	0	0	0
Solyc02g083890.2.1	1050	0	0	0
Solyc02g083900.2.1	11742	0	0	0
Solyc02g083940.2.1	999	0	0	0
Solyc02g083960.2.1	1617	0	0	0
Solyc02g083970.1.1	486	0	0	0
Solyc02g083980.2.1	1581	0	0	0
Solyc02g083990.2.1	1035	0	0	0
Solyc02g084000.2.1	807	0	0	0
Solyc02g084020.2.1	399	0	0	0
Solyc02g084030.2.1	759	0	0	0
Solyc02g084090.1.1	1185	0	0	0
Solyc02g084100.1.1	732	0	0	0
Solyc02g084130.2.1	390	0	0	0
Solyc02g084200.1.1	1785	0	0	0
Solyc02g084210.1.1	1086	1	0	1
Solyc02g084220.2.1	615	0	0	0
Solyc02g084230.1.1	867	0	0	0
Solyc02g084240.2.1	624	0	0	0
Solyc02g084340.1.1	1356	0	0	0
Solyc02g084360.2.1	498	0	0	0
Solyc02g084370.1.1	3384	0	0	0
Solyc02g084380.2.1	453	0	0	0
Solyc02g084390.2.1	3060	1	0	1
Solyc02g084400.2.1	1788	0	0	0
Solyc02g084430.2.1	147	0	0	0
Solyc02g084440.2.1	1179	0	0	0
Solyc02g084450.2.1	2661	0	0	0
Solyc02g084490.1.1	1302	0	0	0
Solyc02g084500.2.1	684	0	0	0
Solyc02g084510.2.1	1905	0	0	0
Solyc02g084520.2.1	2733	0	0	0
Solyc02g084540.2.1	1149	0	0	0
Solyc02g084550.2.1	681	0	0	0
Solyc02g084560.2.1	726	0	0	0
Solyc02g084570.2.1	1566	0	0	0
Solyc02g084590.2.1	972	1	1	0
Solyc02g084600.2.1	651	0	0	0
Solyc02g084610.1.1	1248	0	0	0
Solyc02g084620.2.1	2499	0	0	0
Solyc02g084630.2.1	678	0	0	0
Solyc02g084640.2.1	1470	0	0	0
Solyc02g084650.2.1	513	0	0	0
Solyc02g084660.2.1	678	0	0	0
Solyc02g084670.2.1	2652	0	0	0
Solyc02g084680.2.1	1059	1	1	0
Solyc02g084690.2.1	2094	0	0	0
Solyc02g084700.2.1	1935	0	0	0
Solyc02g084710.2.1	357	0	0	0
Solyc02g084720.2.1	2538	0	0	0
Solyc02g084740.2.1	1485	0	0	0
Solyc02g084750.2.1	1872	0	0	0
Solyc02g084760.2.1	486	0	0	0
Solyc02g084770.2.1	942	0	0	0
Solyc02g084810.2.1	1242	0	0	0
Solyc02g084820.2.1	1434	0	0	0
Solyc02g084830.2.1	1857	0	0	0
Solyc02g084870.2.1	1113	0	0	0
Solyc02g084890.1.1	2553	0	0	0
Solyc02g084900.2.1	1545	1	1	0
Solyc02g084920.2.1	672	0	0	0
Solyc02g084930.2.1	1461	0	0	0
Solyc02g084950.2.1	1113	0	0	0
Solyc02g084990.2.1	1305	0	0	0
Solyc02g085000.2.1	1389	0	0	0
Solyc02g085020.2.1	1140	0	0	0
Solyc02g085030.2.1	4218	0	0	0
Solyc02g085040.2.1	813	0	0	0
Solyc02g085050.2.1	807	0	0	0
Solyc02g085080.2.1	1212	0	0	0
Solyc02g085090.1.1	900	0	0	0
Solyc02g085100.2.1	909	0	0	0
Solyc02g085130.2.1	1236	0	0	0
Solyc02g085140.2.1	2106	0	0	0
Solyc02g085160.1.1	882	0	0	0
Solyc02g085170.2.1	1452	0	0	0
Solyc02g085180.2.1	999	0	0	0
Solyc02g085190.1.1	759	0	0	0
Solyc02g085210.1.1	786	0	0	0
Solyc02g085220.2.1	3006	0	0	0
Solyc02g085230.2.1	3156	1	1	0
Solyc02g085240.2.1	504	0	0	0
Solyc02g085250.2.1	1692	0	0	0
Solyc02g085280.1.1	309	0	0	0
Solyc02g085290.2.1	615	0	0	0
Solyc02g085310.2.1	240	0	0	0
Solyc02g085340.1.1	1830	0	0	0
Solyc02g085350.2.1	1890	0	0	0
Solyc02g085390.2.1	2436	1	1	0
Solyc02g085420.2.1	1437	0	0	0
Solyc02g085430.2.1	1833	0	0	0
Solyc02g085450.1.1	486	0	0	0
Solyc02g085470.2.1	1278	0	0	0
Solyc02g085480.2.1	549	0	0	0
Solyc02g085490.1.1	1122	1	1	0
Solyc02g085500.2.1	837	0	0	0
Solyc02g085510.1.1	180	0	0	0
Solyc02g085520.2.1	1746	0	0	0
Solyc02g085530.1.1	363	0	0	0
Solyc02g085540.1.1	333	0	0	0
Solyc02g085560.2.1	1980	0	0	0
Solyc02g085570.2.1	1677	0	0	0
Solyc02g085580.2.1	1584	0	0	0
Solyc02g085590.2.1	2058	0	0	0
Solyc02g085600.1.1	1611	0	0	0
Solyc02g085610.2.1	855	0	0	0
Solyc02g085640.2.1	1968	0	0	0
Solyc02g085650.2.1	1941	0	0	0
Solyc02g085660.1.1	1473	0	0	0
Solyc02g085670.2.1	1491	0	0	0
Solyc02g085690.2.1	681	0	0	0
Solyc02g085700.1.1	1083	0	0	0
Solyc02g085710.2.1	1182	0	0	0
Solyc02g085730.2.1	735	0	0	0
Solyc02g085740.2.1	1401	0	0	0
Solyc02g085750.2.1	948	0	0	0
Solyc02g085780.2.1	1173	0	0	0
Solyc02g085790.2.1	1608	0	0	0
Solyc02g085810.2.1	7212	0	0	0
Solyc02g085820.2.1	1893	1	1	0
Solyc02g085840.2.1	1170	0	0	0
Solyc02g085860.2.1	1047	0	0	0
Solyc02g085870.2.1	1491	0	0	0
Solyc02g085920.2.1	552	0	0	0
Solyc02g085930.2.1	1059	0	0	0
Solyc02g085940.2.1	255	0	0	0
Solyc02g085950.2.1	543	1	0	1
Solyc02g085980.1.1	465	0	0	0
Solyc02g085990.1.1	486	0	0	0
Solyc02g086010.1.1	504	0	0	0
Solyc02g086050.2.1	753	0	0	0
Solyc02g086060.2.1	420	0	0	0
Solyc02g086080.2.1	1014	0	0	0
Solyc02g086090.2.1	1305	0	0	0
Solyc02g086100.2.1	1131	1	1	0
Solyc02g086110.2.1	861	0	0	0
Solyc02g086130.2.1	2889	0	0	0
Solyc02g086140.1.1	687	0	0	0
Solyc02g086150.2.1	399	0	0	0
Solyc02g086160.2.1	1635	0	0	0
Solyc02g086170.2.1	405	0	0	0
Solyc02g086180.2.1	816	0	0	0
Solyc02g086200.1.1	2409	0	0	0
Solyc02g086210.2.1	1974	0	0	0
Solyc02g086220.2.1	1023	0	0	0
Solyc02g086240.2.1	546	0	0	0
Solyc02g086250.2.1	915	0	0	0
Solyc02g086260.1.1	462	0	0	0
Solyc02g086270.2.1	2328	0	0	0
Solyc02g086320.1.1	294	0	0	0
Solyc02g086340.2.1	2868	0	0	0
Solyc02g086350.2.1	1851	0	0	0
Solyc02g086360.2.1	1674	0	0	0
Solyc02g086370.2.1	1164	0	0	0
Solyc02g086380.1.1	429	1	1	0
Solyc02g086410.1.1	1713	0	0	0
Solyc02g086440.2.1	1092	0	0	0
Solyc02g086450.1.1	318	0	0	0
Solyc02g086460.2.1	11331	0	0	0
Solyc02g086470.2.1	1545	0	0	0
Solyc02g086480.1.1	450	0	0	0
Solyc02g086500.2.1	5586	1	0	1
Solyc02g086510.2.1	2592	0	0	0
Solyc02g086520.2.1	1638	0	0	0
Solyc02g086550.2.1	1125	0	0	0
Solyc02g086560.2.1	621	0	0	0
Solyc02g086570.1.1	2184	0	0	0
Solyc02g086580.2.1	3615	0	0	0
Solyc02g086590.2.1	1995	0	0	0
Solyc02g086600.2.1	2952	0	0	0
Solyc02g086610.2.1	1416	0	0	0
Solyc02g086620.2.1	144	0	0	0
Solyc02g086640.2.1	939	0	0	0
Solyc02g086650.2.1	1194	0	0	0
Solyc02g086660.2.1	2121	0	0	0
Solyc02g086670.2.1	1215	0	0	0
Solyc02g086680.2.1	840	0	0	0
Solyc02g086710.2.1	1446	0	0	0
Solyc02g086720.1.1	195	0	0	0
Solyc02g086730.1.1	573	1	0	1
Solyc02g086740.1.1	561	0	0	0
Solyc02g086750.1.1	2508	0	0	0
Solyc02g086770.2.1	1083	0	0	0
Solyc02g086780.2.1	243	0	0	0
Solyc02g086790.2.1	1968	0	0	0
Solyc02g086800.2.1	3528	0	0	0
Solyc02g086810.1.1	822	0	0	0
Solyc02g086830.2.1	1293	0	0	0
Solyc02g086860.2.1	1122	0	0	0
Solyc02g086870.2.1	1374	0	0	0
Solyc02g086880.2.1	1146	0	0	0
Solyc02g086890.2.1	858	0	0	0
Solyc02g086900.2.1	1416	0	0	0
Solyc02g086910.2.1	1356	1	0	1
Solyc02g086930.2.1	858	0	0	0
Solyc02g086940.2.1	975	0	0	0
Solyc02g086970.2.1	1422	1	0	1
Solyc02g087000.2.1	2328	0	0	0
Solyc02g087010.2.1	1524	0	0	0
Solyc02g087040.1.1	1173	0	0	0
Solyc02g087050.2.1	1068	0	0	0
Solyc02g087060.2.1	1095	0	0	0
Solyc02g087120.2.1	1290	0	0	0
Solyc02g087130.2.1	867	0	0	0
Solyc02g087140.2.1	870	0	0	0
Solyc02g087150.2.1	561	0	0	0
Solyc02g087170.2.1	1278	0	0	0
Solyc02g087180.2.1	1278	0	0	0
Solyc02g087190.1.1	987	0	0	0
Solyc02g087200.1.1	1446	0	0	0
Solyc02g087210.2.1	567	0	0	0
Solyc02g087220.2.1	918	0	0	0
Solyc02g087230.2.1	450	0	0	0
Solyc02g087240.2.1	1464	0	0	0
Solyc02g087250.2.1	3786	0	0	0
Solyc02g087260.1.1	1011	0	0	0
Solyc02g087270.2.1	843	0	0	0
Solyc02g087290.2.1	3456	0	0	0
Solyc02g087300.1.1	909	0	0	0
Solyc02g087310.2.1	1125	0	0	0
Solyc02g087330.2.1	276	0	0	0
Solyc02g087340.2.1	1107	0	0	0
Solyc02g087360.2.1	4032	0	0	0
Solyc02g087370.1.1	579	0	0	0
Solyc02g087400.1.1	1107	0	0	0
Solyc02g087410.2.1	3789	0	0	0
Solyc02g087420.1.1	669	0	0	0
Solyc02g087440.2.1	582	0	0	0
Solyc02g087450.2.1	1662	0	0	0
Solyc02g087460.1.1	1806	0	0	0
Solyc02g087480.2.1	1335	1	1	0
Solyc02g087510.2.1	1563	0	0	0
Solyc02g087550.2.1	1293	0	0	0
Solyc02g087560.1.1	1998	0	0	0
Solyc02g087580.2.1	2061	1	0	1
Solyc02g087600.2.1	792	1	1	0
Solyc02g087610.1.1	1539	0	0	0
Solyc02g087620.2.1	3252	0	0	0
Solyc02g087630.2.1	510	0	0	0
Solyc02g087640.2.1	1449	0	0	0
Solyc02g087650.2.1	486	1	0	1
Solyc02g087670.2.1	1341	0	0	0
Solyc02g087710.2.1	1920	0	0	0
Solyc02g087720.1.1	2037	0	0	0
Solyc02g087730.2.1	1491	0	0	0
Solyc02g087740.2.1	810	0	0	0
Solyc02g087750.2.1	459	0	0	0
Solyc02g087760.2.1	1671	0	0	0
Solyc02g087770.2.1	1062	0	0	0
Solyc02g087780.2.1	1083	0	0	0
Solyc02g087800.2.1	1068	0	0	0
Solyc02g087850.1.1	1260	0	0	0
Solyc02g087860.2.1	279	0	0	0
Solyc02g087870.2.1	3750	0	0	0
Solyc02g087880.2.1	1353	0	0	0
Solyc02g087900.2.1	2202	0	0	0
Solyc02g087930.2.1	363	0	0	0
Solyc02g087940.2.1	555	0	0	0
Solyc02g087950.2.1	2274	0	0	0
Solyc02g087960.2.1	879	0	0	0
Solyc02g087980.2.1	3741	0	0	0
Solyc02g088000.2.1	2307	0	0	0
Solyc02g088010.2.1	933	0	0	0
Solyc02g088070.2.1	1389	0	0	0
