itag	up	down	all	length
4207	Solyc02g090230.2.1	0	0	0	1611
4208	Solyc02g090240.2.1	0	0	0	2088
4209	Solyc02g090260.1.1	0	0	0	1701
4210	Solyc02g090290.2.1	0	0	0	1503
4211	Solyc02g090300.2.1	0	0	0	1488
4212	Solyc02g090310.1.1	0	0	0	783
4213	Solyc02g090330.2.1	0	0	0	687
4214	Solyc02g090340.2.1	0	0	0	1506
4215	Solyc02g090360.2.1	0	0	0	1617
4216	Solyc02g090380.2.1	0	0	0	2538
4217	Solyc02g090390.2.1	0	0	0	1059
4218	Solyc02g090400.2.1	0	0	0	1116
4219	Solyc02g090420.2.1	0	0	0	729
4220	Solyc02g090430.2.1	0	0	0	1917
4221	Solyc02g090440.2.1	0	0	0	162
4222	Solyc02g090460.2.1	0	0	0	150
4223	Solyc02g090470.2.1	0	0	0	1005
4224	Solyc02g090480.2.1	0	0	0	1086
4225	Solyc02g090490.2.1	0	0	0	1239
4226	Solyc02g090510.2.1	0	0	0	1824
4227	Solyc02g090530.2.1	0	0	0	1323
4228	Solyc02g090540.2.1	0	0	0	741
4229	Solyc02g090560.2.1	0	0	0	2634
4230	Solyc02g090570.2.1	0	0	0	4863
4231	Solyc02g090580.2.1	0	0	0	1827
4232	Solyc02g090620.2.1	0	0	0	1029
4233	Solyc02g090630.2.1	0	0	0	1188
4234	Solyc02g090650.2.1	0	0	0	2130
4235	Solyc02g090670.2.1	0	0	0	1035
4236	Solyc02g090710.2.1	0	0	0	1581
4237	Solyc02g090720.2.1	0	0	0	453
4238	Solyc02g090730.2.1	0	0	0	492
4239	Solyc02g090740.2.1	0	0	0	1518
4240	Solyc02g090750.2.1	0	0	0	612
4241	Solyc02g090760.2.1	0	0	0	7134
4242	Solyc02g090810.2.1	0	0	0	507
4243	Solyc02g090820.2.1	0	0	0	906
4244	Solyc02g090840.2.1	0	0	0	489
4245	Solyc02g090850.2.1	0	0	0	1686
4246	Solyc02g090860.2.1	0	0	0	1473
4247	Solyc02g090870.1.1	0	0	0	1209
4248	Solyc02g090890.2.1	0	0	0	2010
4249	Solyc02g090900.2.1	0	0	0	1134
4250	Solyc02g090910.2.1	0	0	0	1131
4251	Solyc02g090930.2.1	0	0	0	1467
4252	Solyc02g090960.1.1	0	0	0	354
4253	Solyc02g091010.1.1	0	0	0	405
4254	Solyc02g091030.2.1	0	0	0	2034
4255	Solyc02g091060.1.1	0	0	0	246
4256	Solyc02g091080.1.1	0	0	0	1524
4257	Solyc02g091090.2.1	0	0	0	1395
4258	Solyc02g091100.2.1	0	0	0	1725
4259	Solyc02g091110.2.1	0	0	0	582
4260	Solyc02g091120.2.1	0	0	0	4422
4261	Solyc02g091130.2.1	0	0	0	1656
4262	Solyc02g091170.2.1	0	0	0	858
4263	Solyc02g091190.2.1	0	0	0	996
4264	Solyc02g091210.1.1	0	0	0	1353
4265	Solyc02g091220.1.1	0	0	0	1353
4266	Solyc02g091240.1.1	0	0	0	1359
4267	Solyc02g091270.2.1	0	0	0	1011
4268	Solyc02g091280.2.1	0	1	1	930
4269	Solyc02g091290.2.1	0	0	0	1083
4270	Solyc02g091310.1.1	0	0	0	1071
4271	Solyc02g091320.2.1	0	0	0	954
4272	Solyc02g091330.2.1	0	0	0	861
4273	Solyc02g091340.2.1	0	0	0	930
4274	Solyc02g091350.2.1	0	0	0	1458
4275	Solyc02g091360.1.1	0	0	0	501
4276	Solyc02g091370.2.1	0	0	0	1434
4277	Solyc02g091410.2.1	0	0	0	3333
4278	Solyc02g091430.2.1	0	0	0	1122
4279	Solyc02g091450.2.1	0	0	0	228
4280	Solyc02g091460.2.1	0	0	0	552
4281	Solyc02g091470.2.1	0	0	0	1554
4282	Solyc02g091490.2.1	0	0	0	1170
4283	Solyc02g091500.1.1	0	0	0	471
4284	Solyc02g091510.2.1	0	0	0	1317
4285	Solyc02g091530.2.1	0	0	0	1104
4286	Solyc02g091560.2.1	0	0	0	1557
4287	Solyc02g091580.2.1	0	0	0	2424
4288	Solyc02g091600.1.1	0	0	0	693
4289	Solyc02g091610.1.1	0	0	0	201
4290	Solyc02g091640.2.1	0	0	0	1278
4291	Solyc02g091650.2.1	0	0	0	2061
4292	Solyc02g091660.2.1	0	0	0	1608
4293	Solyc02g091670.1.1	0	0	0	813
4294	Solyc02g091680.2.1	0	0	0	2382
4295	Solyc02g091690.2.1	0	0	0	990
4296	Solyc02g091710.2.1	0	0	0	2157
4297	Solyc02g091720.1.1	0	0	0	1161
4298	Solyc02g091730.1.1	0	0	0	1059
4299	Solyc02g091740.2.1	0	0	0	261
4300	Solyc02g091780.1.1	0	0	0	2337
4301	Solyc02g091790.2.1	0	0	0	945
4302	Solyc02g091830.2.1	0	0	0	1476
4303	Solyc02g091840.2.1	0	0	0	3051
4304	Solyc02g091860.2.1	0	0	0	2970
4305	Solyc02g091870.2.1	0	0	0	1356
4306	Solyc02g091880.2.1	0	0	0	303
4307	Solyc02g091890.1.1	0	0	0	2337
4308	Solyc02g091900.2.1	0	0	0	1032
4309	Solyc02g091910.1.1	0	0	0	393
4310	Solyc02g091920.2.1	0	0	0	888
4311	Solyc02g091930.2.1	0	0	0	807
4312	Solyc02g091940.2.1	0	0	0	1071
4313	Solyc02g091950.2.1	0	0	0	1518
4314	Solyc02g091960.2.1	0	0	0	1461
4315	Solyc02g091970.2.1	0	0	0	1134
4316	Solyc02g091980.1.1	0	0	0	993
4317	Solyc02g092000.2.1	0	0	0	777
4318	Solyc02g092010.2.1	0	0	0	1842
4319	Solyc02g092040.1.1	0	0	0	804
4320	Solyc02g092050.2.1	0	0	0	1941
4321	Solyc02g092060.1.1	0	0	0	849
4322	Solyc02g092070.2.1	0	0	0	1707
4323	Solyc02g092080.1.1	0	0	0	696
4324	Solyc02g092090.1.1	0	0	0	645
4325	Solyc02g092110.2.1	0	0	0	249
4326	Solyc02g092130.2.1	0	0	0	162
4327	Solyc02g092150.2.1	0	0	0	1623
4328	Solyc02g092160.2.1	0	0	0	1461
4329	Solyc02g092200.2.1	0	0	0	492
4330	Solyc02g092210.1.1	0	0	0	1332
4331	Solyc02g092220.1.1	0	0	0	258
4332	Solyc02g092230.2.1	0	0	0	1203
4333	Solyc02g092240.2.1	0	0	0	528
4334	Solyc02g092250.2.1	0	0	0	1512
4335	Solyc02g092260.2.1	0	0	0	1785
4336	Solyc02g092270.2.1	0	0	0	231
4337	Solyc02g092280.1.1	0	0	0	336
4338	Solyc02g092290.2.1	0	0	0	1581
4339	Solyc02g092300.1.1	0	0	0	501
4340	Solyc02g092310.2.1	0	0	0	1785
4341	Solyc02g092320.2.1	0	0	0	816
4342	Solyc02g092330.2.1	0	0	0	555
4343	Solyc02g092360.2.1	0	0	0	1404
4344	Solyc02g092370.1.1	1	0	1	1524
4345	Solyc02g092380.2.1	0	0	0	1791
4346	Solyc02g092390.2.1	0	0	0	684
4347	Solyc02g092420.2.1	0	0	0	1317
4348	Solyc02g092430.1.1	0	0	0	441
4349	Solyc02g092440.2.1	0	0	0	831
4350	Solyc02g092470.2.1	0	0	0	2670
4351	Solyc02g092480.2.1	0	0	0	1887
4352	Solyc02g092490.2.1	0	0	0	1254
4353	Solyc02g092510.2.1	0	0	0	921
4354	Solyc02g092530.2.1	0	1	1	1263
4355	Solyc02g092550.2.1	0	0	0	657
4356	Solyc02g092560.2.1	0	0	0	1791
4357	Solyc02g092570.1.1	0	1	1	1317
4358	Solyc02g092590.2.1	0	0	0	639
4359	Solyc02g092600.2.1	0	0	0	687
4360	Solyc02g092640.2.1	0	0	0	1002
4361	Solyc02g092660.2.1	0	0	0	1344
4362	Solyc02g092670.1.1	0	1	1	2265
4363	Solyc02g092680.1.1	0	0	0	2262
4364	Solyc02g092700.2.1	0	0	0	936
4365	Solyc02g092710.2.1	0	0	0	873
4366	Solyc02g092730.2.1	0	0	0	765
4367	Solyc02g092750.2.1	0	0	0	1101
4368	Solyc02g092780.1.1	0	0	0	3168
4369	Solyc02g092790.2.1	0	0	0	648
4370	Solyc02g092800.2.1	0	0	0	1530
4371	Solyc02g092820.2.1	0	0	0	1800
4372	Solyc02g092830.2.1	0	0	0	360
4373	Solyc02g092840.1.1	0	0	0	1545
4374	Solyc02g092850.1.1	0	0	0	558
4375	Solyc02g092910.2.1	0	0	0	954
4376	Solyc02g092920.2.1	0	0	0	2466
4377	Solyc02g092930.1.1	0	0	0	1086
4378	Solyc02g092940.2.1	0	0	0	2307
4379	Solyc02g092950.2.1	0	0	0	1002
4380	Solyc02g092980.2.1	0	0	0	1080
4381	Solyc02g092990.1.1	0	0	0	1653
4382	Solyc02g093000.2.1	0	0	0	1362
4383	Solyc02g093010.2.1	0	0	0	600
4384	Solyc02g093020.2.1	0	0	0	1632
4385	Solyc02g093030.2.1	0	0	0	522
4386	Solyc02g093040.2.1	0	0	0	1092
4387	Solyc02g093050.2.1	0	0	0	981
4388	Solyc02g093060.2.1	0	0	0	1185
4389	Solyc02g093070.2.1	0	0	0	993
4390	Solyc02g093080.2.1	0	0	0	993
4391	Solyc02g093100.2.1	0	0	0	2001
4392	Solyc02g093110.2.1	0	0	0	483
4393	Solyc02g093120.2.1	1	0	1	573
4394	Solyc02g093130.1.1	0	0	0	402
4395	Solyc02g093140.2.1	0	0	0	705
4396	Solyc02g093150.2.1	0	0	0	1341
4397	Solyc02g093160.2.1	0	0	0	3165
4398	Solyc02g093170.2.1	0	0	0	1035
4399	Solyc02g093180.2.1	0	0	0	1362
4400	Solyc02g093190.2.1	0	0	0	1014
4401	Solyc02g093200.2.1	0	0	0	1392
4402	Solyc02g093210.2.1	0	0	0	1284
4403	Solyc02g093220.2.1	0	0	0	678
4404	Solyc02g093230.2.1	0	0	0	729
4405	Solyc02g093250.2.1	0	0	0	729
4406	Solyc02g093270.2.1	0	0	0	729
4407	Solyc02g093280.2.1	0	0	0	1137
4408	Solyc02g093290.2.1	0	0	0	1677
4409	Solyc02g093300.2.1	0	0	0	4686
4410	Solyc02g093310.2.1	0	0	0	1239
4411	Solyc02g093330.2.1	0	0	0	2526
4412	Solyc02g093340.2.1	0	0	0	1170
4413	Solyc02g093350.2.1	0	0	0	339
4414	Solyc02g093360.2.1	0	0	0	1878
4415	Solyc02g093370.2.1	0	0	0	972
4416	Solyc02g093380.1.1	0	0	0	1950
4417	Solyc02g093390.2.1	0	0	0	828
4418	Solyc02g093400.1.1	0	0	0	1995
4419	Solyc02g093410.2.1	0	1	1	1062
4420	Solyc02g093430.2.1	0	0	0	1167
4421	Solyc02g093440.2.1	0	0	0	1062
4422	Solyc02g093450.2.1	0	0	0	513
4423	Solyc02g093460.2.1	0	0	0	1620
4424	Solyc02g093470.2.1	0	0	0	1200
4425	Solyc02g093480.2.1	0	0	0	1314
4426	Solyc02g093490.2.1	0	0	0	807
4427	Solyc02g093510.2.1	0	0	0	792
4428	Solyc02g093520.2.1	0	0	0	1479
4429	Solyc02g093530.2.1	0	0	0	636
4430	Solyc02g093550.2.1	0	0	0	861
4431	Solyc02g093560.1.1	0	0	0	426
4432	Solyc02g093590.2.1	0	0	0	963
4433	Solyc02g093600.2.1	0	0	0	411
4434	Solyc02g093620.1.1	0	0	0	2229
4435	Solyc02g093630.2.1	0	0	0	1764
4436	Solyc02g093640.2.1	0	0	0	963
4437	Solyc02g093680.2.1	0	0	0	825
4438	Solyc02g093690.2.1	0	0	0	1020
4439	Solyc02g093700.2.1	0	0	0	798
4440	Solyc02g093710.1.1	0	0	0	576
4441	Solyc02g093720.2.1	0	0	0	1506
4442	Solyc02g093730.2.1	0	0	0	411
4443	Solyc02g093760.2.1	0	0	0	1125
4444	Solyc02g093770.2.1	0	0	0	3348
4445	Solyc02g093790.2.1	0	0	0	1395
4446	Solyc02g093800.2.1	0	0	0	1572
4447	Solyc02g093810.2.1	0	0	0	2178
4448	Solyc02g093820.2.1	0	0	0	756
4449	Solyc02g093830.2.1	0	0	0	1536
4450	Solyc02g093840.2.1	0	0	0	1470
4451	Solyc02g093850.2.1	0	0	0	1983
4452	Solyc02g093860.2.1	0	0	0	1350
4453	Solyc02g093880.2.1	0	0	0	2178
4454	Solyc02g093890.1.1	0	0	0	828
4455	Solyc02g093900.2.1	0	0	0	810
4456	Solyc02g093910.2.1	0	0	0	1254
4457	Solyc02g093920.2.1	0	0	0	1287
4458	Solyc02g093930.2.1	0	0	0	2103
4459	Solyc02g093940.2.1	0	1	1	1455
4460	Solyc02g093950.2.1	0	0	0	2274
4461	Solyc02g093970.2.1	0	1	1	2301
4462	Solyc02g093980.2.1	0	0	0	3402
4463	Solyc02g093990.2.1	0	0	0	780
4464	Solyc02g094030.2.1	0	0	0	714
4465	Solyc02g094050.2.1	0	0	0	513
4466	Solyc02g094060.2.1	0	0	0	2292
4467	Solyc02g094090.2.1	0	0	0	2091
4468	Solyc02g094100.2.1	0	0	0	2007
4469	Solyc02g094120.2.1	0	0	0	1182
4470	Solyc02g094130.2.1	0	0	0	789
4471	Solyc02g094140.2.1	0	0	0	615
4472	Solyc02g094150.2.1	0	0	0	933
4473	Solyc02g094160.1.1	0	0	0	990
4474	Solyc02g094170.2.1	0	0	0	765
4475	Solyc02g094190.2.1	0	0	0	1773
4476	Solyc02g094200.2.1	0	0	0	372
4477	Solyc02g094210.1.1	0	0	0	210
4478	Solyc02g094220.1.1	0	0	0	210
4479	Solyc02g094250.2.1	0	0	0	219
4480	Solyc02g094260.1.1	0	0	0	1215
4481	Solyc02g094280.2.1	0	0	0	2025
4482	Solyc02g094300.2.1	0	0	0	1092
4483	Solyc02g094310.1.1	0	0	0	1944
4484	Solyc02g094320.2.1	0	0	0	1170
4485	Solyc02g094330.2.1	0	0	0	408
4486	Solyc02g094350.2.1	0	0	0	357
4487	Solyc02g094360.2.1	0	1	1	1557
4488	Solyc02g094390.2.1	0	0	0	1299
4489	Solyc02g094400.2.1	0	0	0	1116
4490	Solyc02g094410.2.1	0	0	0	1878
4491	Solyc02g094420.2.1	0	0	0	753
4492	Solyc02g094430.2.1	0	0	0	2058
4493	Solyc02g094440.2.1	0	0	0	579
4494	Solyc02g094450.2.1	0	0	0	507
4495	Solyc02g094470.2.1	0	0	0	1077
4496	Solyc02g094480.2.1	0	0	0	3189
4497	Solyc02g094490.2.1	0	0	0	585
4498	Solyc02g094500.2.1	0	0	0	1410
4499	Solyc02g094510.2.1	0	0	0	1446
4500	Solyc02g094520.2.1	0	0	0	2034
4501	Solyc02g094530.1.1	0	0	0	885
4502	Solyc02g094540.2.1	0	0	0	2268
4503	Solyc02g094550.2.1	0	0	0	723
4504	Solyc02g094560.2.1	1	0	1	717
4505	Solyc02g094570.2.1	0	0	0	840
4506	Solyc02g094580.2.1	0	0	0	417
4507	Solyc02g094590.2.1	0	0	0	2481
4508	Solyc02g094600.2.1	0	0	0	606
4509	Solyc02g094610.1.1	0	0	0	879
4510	Solyc02g094620.1.1	0	0	0	213
4511	Solyc02g094630.2.1	0	0	0	807
4512	Solyc02g094640.2.1	0	0	0	1896
4513	Solyc02g094700.1.1	0	0	0	2013
4514	Solyc02g094740.1.1	0	0	0	255
4515	Solyc02g094750.1.1	0	0	0	1080
4516	Solyc02g094830.2.1	0	0	0	624
4517	Solyc03g005000.2.1	0	0	0	945
4518	Solyc03g005010.2.1	0	0	0	1515
4519	Solyc03g005030.2.1	0	0	0	615
4520	Solyc03g005050.2.1	0	0	0	852
4521	Solyc03g005060.2.1	0	0	0	3249
4522	Solyc03g005070.1.1	0	0	0	156
4523	Solyc03g005080.2.1	0	0	0	1506
4524	Solyc03g005090.2.1	0	0	0	3408
4525	Solyc03g005100.2.1	0	0	0	1368
4526	Solyc03g005110.2.1	0	0	0	612
4527	Solyc03g005120.2.1	0	0	0	825
4528	Solyc03g005130.1.1	0	0	0	2361
4529	Solyc03g005170.2.1	0	0	0	3315
4530	Solyc03g005190.2.1	0	0	0	882
4531	Solyc03g005220.2.1	1	0	1	429
4532	Solyc03g005230.2.1	0	0	0	1017
4533	Solyc03g005250.2.1	0	0	0	1275
4534	Solyc03g005260.2.1	0	0	0	1404
4535	Solyc03g005270.2.1	0	0	0	651
4536	Solyc03g005300.2.1	0	0	0	552
4537	Solyc03g005310.2.1	0	0	0	1398
4538	Solyc03g005320.2.1	1	0	1	1560
4539	Solyc03g005330.1.1	0	0	0	1287
4540	Solyc03g005340.2.1	0	0	0	2490
4541	Solyc03g005350.2.1	0	0	0	891
4542	Solyc03g005380.2.1	0	0	0	2337
4543	Solyc03g005390.2.1	0	0	0	1188
4544	Solyc03g005410.2.1	0	0	0	1281
4545	Solyc03g005430.2.1	0	0	0	3450
4546	Solyc03g005440.2.1	0	0	0	1107
4547	Solyc03g005450.2.1	0	0	0	2223
4548	Solyc03g005460.2.1	0	0	0	3369
4549	Solyc03g005470.2.1	0	0	0	477
4550	Solyc03g005540.1.1	0	0	0	2637
4551	Solyc03g005600.2.1	0	0	0	1863
4552	Solyc03g005620.2.1	0	0	0	2310
4553	Solyc03g005630.2.1	0	0	0	3075
4554	Solyc03g005660.2.1	0	0	0	2601
4555	Solyc03g005680.2.1	0	0	0	1284
4556	Solyc03g005690.2.1	0	0	0	903
4557	Solyc03g005700.1.1	0	1	1	303
4558	Solyc03g005730.2.1	0	0	0	1530
4559	Solyc03g005740.1.1	0	0	0	243
4560	Solyc03g005750.2.1	0	0	0	2532
4561	Solyc03g005760.1.1	0	0	0	804
4562	Solyc03g005770.1.1	0	0	0	804
4563	Solyc03g005780.1.1	0	0	0	804
4564	Solyc03g005790.2.1	0	0	0	276
4565	Solyc03g005800.2.1	0	0	0	672
4566	Solyc03g005820.2.1	0	0	0	1263
4567	Solyc03g005830.2.1	0	0	0	1485
4568	Solyc03g005870.2.1	0	0	0	696
4569	Solyc03g005900.2.1	0	0	0	1101
4570	Solyc03g005910.2.1	0	0	0	1083
4571	Solyc03g005920.2.1	0	0	0	1389
4572	Solyc03g005930.2.1	1	0	1	666
4573	Solyc03g005960.2.1	0	0	0	2871
4574	Solyc03g005970.2.1	0	0	0	942
4575	Solyc03g005990.2.1	0	0	0	972
4576	Solyc03g006000.2.1	0	0	0	1206
4577	Solyc03g006020.2.1	0	0	0	336
4578	Solyc03g006030.2.1	0	0	0	3819
4579	Solyc03g006040.2.1	0	0	0	450
4580	Solyc03g006050.2.1	0	0	0	714
4581	Solyc03g006060.2.1	0	0	0	609
4582	Solyc03g006070.2.1	0	0	0	1149
4583	Solyc03g006080.2.1	0	0	0	3255
4584	Solyc03g006100.2.1	0	0	0	2712
4585	Solyc03g006130.2.1	0	0	0	2163
4586	Solyc03g006140.2.1	0	0	0	2295
4587	Solyc03g006180.2.1	0	0	0	237
4588	Solyc03g006220.2.1	0	0	0	1074
4589	Solyc03g006240.2.1	0	0	0	1107
4590	Solyc03g006250.2.1	0	0	0	1143
4591	Solyc03g006260.2.1	0	0	0	2085
4592	Solyc03g006280.2.1	0	0	0	1698
4593	Solyc03g006300.1.1	0	0	0	2988
4594	Solyc03g006310.2.1	0	0	0	294
4595	Solyc03g006320.1.1	0	0	0	651
4596	Solyc03g006330.2.1	0	0	0	1872
4597	Solyc03g006340.2.1	0	0	0	495
4598	Solyc03g006350.2.1	0	0	0	2088
4599	Solyc03g006360.2.1	0	0	0	393
4600	Solyc03g006380.2.1	0	0	0	591
4601	Solyc03g006400.2.1	0	0	0	1443
4602	Solyc03g006420.2.1	0	0	0	2496
4603	Solyc03g006430.2.1	0	0	0	1752
4604	Solyc03g006450.1.1	0	0	0	480
4605	Solyc03g006460.2.1	0	0	0	1071
4606	Solyc03g006490.2.1	0	0	0	762
4607	Solyc03g006500.2.1	0	0	0	1113
4608	Solyc03g006510.2.1	0	0	0	918
4609	Solyc03g006520.2.1	0	0	0	1776
4610	Solyc03g006540.2.1	0	0	0	543
4611	Solyc03g006560.2.1	0	0	0	885
4612	Solyc03g006570.2.1	0	0	0	3948
4613	Solyc03g006580.2.1	0	0	0	729
4614	Solyc03g006590.2.1	0	0	0	456
4615	Solyc03g006600.1.1	0	0	0	1020
4616	Solyc03g006620.2.1	0	0	0	1029
4617	Solyc03g006630.2.1	0	0	0	1461
4618	Solyc03g006640.2.1	0	0	0	480
4619	Solyc03g006660.2.1	0	0	0	1893
4620	Solyc03g006680.2.1	0	0	0	741
4621	Solyc03g006780.2.1	0	0	0	1695
4622	Solyc03g006800.1.1	0	0	0	981
4623	Solyc03g006810.2.1	0	0	0	954
4624	Solyc03g006820.2.1	0	0	0	699
4625	Solyc03g006830.2.1	0	0	0	669
4626	Solyc03g006840.2.1	0	0	0	2079
4627	Solyc03g006850.2.1	0	0	0	792
4628	Solyc03g006860.2.1	0	0	0	1044
4629	Solyc03g006870.2.1	0	0	0	1899
4630	Solyc03g006900.1.1	1	0	1	2934
4631	Solyc03g006920.2.1	0	0	0	2160
4632	Solyc03g006960.2.1	0	0	0	1131
4633	Solyc03g006970.1.1	0	0	0	2328
4634	Solyc03g006980.2.1	0	0	0	1458
4635	Solyc03g006990.1.1	0	0	0	1617
4636	Solyc03g007000.2.1	0	0	0	1203
4637	Solyc03g007010.2.1	0	0	0	2049
4638	Solyc03g007030.2.1	0	0	0	297
4639	Solyc03g007040.2.1	0	0	0	1731
4640	Solyc03g007050.2.1	0	0	0	2928
4641	Solyc03g007060.2.1	0	0	0	1329
4642	Solyc03g007070.2.1	0	0	0	1608
4643	Solyc03g007090.1.1	0	0	0	1437
4644	Solyc03g007100.2.1	0	0	0	4278
4645	Solyc03g007110.2.1	0	0	0	708
4646	Solyc03g007120.2.1	0	0	0	1671
4647	Solyc03g007130.2.1	1	0	1	2226
4648	Solyc03g007140.2.1	0	0	0	1407
4649	Solyc03g007150.2.1	0	0	0	978
4650	Solyc03g007170.2.1	0	0	0	1443
4651	Solyc03g007180.1.1	0	0	0	2268
4652	Solyc03g007190.2.1	0	0	0	873
4653	Solyc03g007210.2.1	0	0	0	1365
4654	Solyc03g007220.2.1	0	0	0	273
4655	Solyc03g007230.2.1	0	0	0	1194
4656	Solyc03g007240.2.1	0	0	0	1071
4657	Solyc03g007250.1.1	0	1	1	693
4658	Solyc03g007260.2.1	0	0	0	1218
4659	Solyc03g007270.2.1	0	0	0	897
4660	Solyc03g007280.2.1	0	0	0	588
4661	Solyc03g007290.2.1	0	0	0	1011
4662	Solyc03g007300.1.1	0	0	0	273
4663	Solyc03g007310.2.1	0	0	0	558
4664	Solyc03g007320.2.1	0	0	0	1128
4665	Solyc03g007330.2.1	0	0	0	2439
4666	Solyc03g007350.1.1	0	0	0	2238
4667	Solyc03g007370.2.1	0	0	0	1548
4668	Solyc03g007390.2.1	0	0	0	1908
4669	Solyc03g007400.1.1	0	0	0	153
4670	Solyc03g007410.2.1	0	0	0	1005
4671	Solyc03g007420.2.1	0	0	0	1809
4672	Solyc03g007430.2.1	0	1	1	1251
4673	Solyc03g007440.2.1	0	0	0	603
4674	Solyc03g007460.1.1	0	0	0	1191
4675	Solyc03g007470.2.1	0	0	0	447
4676	Solyc03g007480.2.1	0	0	0	663
4677	Solyc03g007490.2.1	0	0	0	396
4678	Solyc03g007500.2.1	0	0	0	603
4679	Solyc03g007510.2.1	0	0	0	2058
4680	Solyc03g007520.2.1	0	0	0	645
4681	Solyc03g007530.2.1	1	0	1	4404
4682	Solyc03g007540.2.1	0	0	0	492
4683	Solyc03g007550.2.1	0	0	0	3078
4684	Solyc03g007560.2.1	0	0	0	1995
4685	Solyc03g007590.2.1	0	0	0	1134
4686	Solyc03g007600.2.1	0	0	0	918
4687	Solyc03g007610.2.1	0	0	0	2148
4688	Solyc03g007620.2.1	0	0	0	1389
4689	Solyc03g007650.1.1	0	0	0	822
4690	Solyc03g007660.2.1	0	0	0	525
4691	Solyc03g007670.2.1	0	0	0	1113
4692	Solyc03g007680.2.1	0	0	0	528
4693	Solyc03g007690.1.1	0	0	0	1794
4694	Solyc03g007700.1.1	0	0	0	924
4695	Solyc03g007710.2.1	0	0	0	879
4696	Solyc03g007720.2.1	0	0	0	882
4697	Solyc03g007740.2.1	0	0	0	768
4698	Solyc03g007750.2.1	0	0	0	882
4699	Solyc03g007760.2.1	0	0	0	2481
4700	Solyc03g007770.2.1	0	0	0	1752
4701	Solyc03g007800.2.1	0	0	0	3885
4702	Solyc03g007810.2.1	0	0	0	1737
4703	Solyc03g007830.2.1	0	0	0	534
4704	Solyc03g007840.1.1	0	0	0	2034
4705	Solyc03g007850.1.1	0	0	0	2022
4706	Solyc03g007860.1.1	0	0	0	558
4707	Solyc03g007870.2.1	0	0	0	486
4708	Solyc03g007890.2.1	0	0	0	2100
4709	Solyc03g007900.2.1	0	0	0	987
4710	Solyc03g007920.2.1	0	0	0	870
4711	Solyc03g007940.2.1	0	0	0	741
4712	Solyc03g007970.1.1	0	0	0	1659
4713	Solyc03g007980.1.1	0	0	0	996
4714	Solyc03g007990.1.1	0	0	0	156
4715	Solyc03g008000.1.1	0	0	0	642
4716	Solyc03g008010.2.1	0	0	0	714
4717	Solyc03g013030.2.1	0	0	0	681
4718	Solyc03g013160.2.1	0	0	0	1281
4719	Solyc03g013200.1.1	0	0	0	780
4720	Solyc03g013220.1.1	0	0	0	399
4721	Solyc03g013240.2.1	0	0	0	1341
4722	Solyc03g013250.2.1	0	0	0	432
4723	Solyc03g013270.1.1	0	0	0	1608
4724	Solyc03g013290.1.1	0	0	0	129
4725	Solyc03g013360.1.1	0	0	0	2145
4726	Solyc03g013390.1.1	0	0	0	372
4727	Solyc03g013420.1.1	0	0	0	330
4728	Solyc03g013460.1.1	0	0	0	201
4729	Solyc03g013500.1.1	0	0	0	255
4730	Solyc03g013600.1.1	0	1	1	531
4731	Solyc03g013610.1.1	0	0	0	168
4732	Solyc03g013620.1.1	0	1	1	483
4733	Solyc03g013630.2.1	0	0	0	1611
4734	Solyc03g019640.1.1	0	0	0	2790
4735	Solyc03g019650.2.1	0	0	0	1761
4736	Solyc03g019660.2.1	0	0	0	675
4737	Solyc03g019670.2.1	0	0	0	1578
4738	Solyc03g019680.2.1	0	0	0	1656
4739	Solyc03g019700.1.1	0	0	0	210
4740	Solyc03g019720.2.1	0	0	0	759
4741	Solyc03g019730.2.1	0	0	0	1041
4742	Solyc03g019750.2.1	0	0	0	1050
4743	Solyc03g019760.2.1	0	0	0	2133
4744	Solyc03g019770.2.1	0	0	0	2439
4745	Solyc03g019780.2.1	0	0	0	897
4746	Solyc03g019790.2.1	1	0	1	1230
4747	Solyc03g019800.2.1	0	0	0	1554
4748	Solyc03g019810.2.1	0	0	0	1128
4749	Solyc03g019840.2.1	0	0	0	909
4750	Solyc03g019850.2.1	0	0	0	1548
4751	Solyc03g019860.2.1	0	0	0	315
4752	Solyc03g019880.2.1	0	0	0	372
4753	Solyc03g019890.2.1	0	0	0	2613
4754	Solyc03g019900.2.1	0	0	0	912
4755	Solyc03g019910.2.1	0	0	0	624
4756	Solyc03g019930.2.1	0	0	0	1122
4757	Solyc03g019940.2.1	0	0	0	1716
4758	Solyc03g019950.2.1	0	0	0	1254
4759	Solyc03g019960.2.1	0	0	0	1416
4760	Solyc03g020000.2.1	0	0	0	2850
4761	Solyc03g020020.2.1	0	0	0	6591
4762	Solyc03g020030.2.1	0	0	0	624
4763	Solyc03g020040.2.1	0	0	0	624
4764	Solyc03g020090.1.1	0	0	0	294
4765	Solyc03g025110.1.1	0	0	0	315
4766	Solyc03g025120.1.1	0	0	0	213
4767	Solyc03g025130.1.1	0	0	0	174
4768	Solyc03g025140.1.1	0	0	0	180
4769	Solyc03g025150.2.1	0	0	0	3159
4770	Solyc03g025160.2.1	0	0	0	786
4771	Solyc03g025170.1.1	0	0	0	1896
4772	Solyc03g025190.2.1	0	1	1	1521
4773	Solyc03g025200.2.1	0	0	0	1428
4774	Solyc03g025220.2.1	0	0	0	1518
4775	Solyc03g025230.2.1	0	0	0	1503
